Latitude,Longitude,Sample Date,aet,def,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,PDSI
-25.45963889,28.26430556,11-01-2011,116.4000015258789,33.10000228881836,149.5,122.4,6.1000000000000005,1.399999976158142,246.5977783203125,0.0,28.779998779296875,17.5,1.868000030517578,1.1200000047683716,2.109999895095825,-1.309999942779541
-25.81048333,27.90955222,12-01-2011,142.0,5.5,147.5,149.4,7.5,1.3000000715255735,246.5977783203125,0.0,27.599998474121097,17.34000015258789,1.793000102043152,1.0499999523162842,2.190000057220459,-1.090000033378601
-27.273889,28.49,12-01-2011,136.3000030517578,0.0,136.3000030517578,192.7,18.0,41.400001525878906,237.1992950439453,0.0,25.86999893188477,14.649999618530272,1.6030000448226929,0.9099999666213988,1.959999918937683,2.119999885559082
-27.4275,28.525833,12-01-2011,134.90000915527344,0.0,134.90000915527344,202.5,34.2,36.10000228881836,235.0018310546875,0.0,25.76999855041504,14.399999618530272,1.599000096321106,0.8899999856948853,1.9799998998641968,2.4099998474121094
-28.883333,27.89,12-01-2011,132.60000610351562,0.0,132.60000610351562,268.2,108.7,29.600000381469727,223.69834899902344,0.0,25.829999923706055,14.519999504089355,1.4870001077651978,1.0099999904632568,1.9399999380111697,3.9099998474121094
-27.00222,28.76528,13-01-2011,134.6999969482422,0.0,134.6999969482422,179.4,9.0,39.20000076293945,239.09637451171875,0.0,25.6299991607666,14.279999732971191,1.633000135421753,0.8299999833106995,1.919999957084656,1.7899999618530273
-27.02314,28.59389,13-01-2011,136.90000915527344,0.0,136.90000915527344,179.20000000000002,9.0,36.79999923706055,239.49951171875,0.0,25.959999084472656,14.609999656677246,1.6250001192092896,0.8899999856948853,1.959999918937683,1.8700000047683716
-30.534167,24.961944,13-01-2011,89.9000015258789,89.0,178.90000915527344,94.7,4.7,0.0,257.4032897949219,0.0,30.599998474121097,15.960000038146973,1.3030000925064087,1.809999942779541,2.700000047683716,2.6499998569488525
-28.460833,21.248889,13-01-2011,71.0999984741211,146.1999969482422,217.3000030517578,74.9,3.7,0.0,296.301513671875,0.0,35.14999771118164,19.850000381469727,1.2890000343322754,2.7300000190734863,2.669999837875366,2.8999998569488525
-29.658056,25.973333,14-01-2011,139.60000610351562,18.100000381469727,157.6999969482422,146.9,7.300000000000001,0.2000000029802322,246.2025604248047,0.0,28.88999938964844,15.40999984741211,1.3420000076293943,1.5299999713897705,2.15999984741211,3.119999885559082
-28.760833,17.730278,16-01-2011,7.900000095367432,228.40000915527344,236.3000030517578,8.3,0.4,0.0,317.50146484375,0.0,35.7599983215332,21.029998779296875,1.3840000629425049,2.819999933242798,2.93999981880188,-1.159999966621399
-25.513889,31.224444,17-01-2011,45.5,89.70000457763672,135.1999969482422,44.5,2.2,17.80000114440918,267.9005126953125,0.0,29.670000076293945,18.09000015258789,2.0400002002716064,1.090000033378601,1.5899999141693115,-1.6699999570846558
-26.861111,28.884722,17-01-2011,70.0,54.900001525878906,124.9000015258789,55.1,2.8000000000000003,18.100000381469727,257.9961242675781,0.0,26.959999084472656,13.25999927520752,1.6130000352859497,0.9399999976158142,1.5499999523162842,1.209999918937683
-31.554722,29.245556,17-01-2011,74.4000015258789,39.79999923706055,114.20000457763672,44.6,2.2,18.600000381469727,228.40155029296875,0.0,26.920000076293945,18.529998779296875,2.184000015258789,0.6699999570846558,3.299999952316284,3.3399999141693115
-28.058889,30.373611,17-01-2011,100.0999984741211,25.5,125.5999984741211,70.3,3.5,19.399999618530273,260.9998474121094,0.0,27.689998626708984,14.719999313354492,1.8220001459121704,0.8799999952316284,1.569999933242798,2.809999942779541
-25.127778,27.628889,18-01-2011,45.400001525878906,100.5999984741211,146.0,47.7,2.4000000000000004,1.100000023841858,266.50140380859375,0.0,31.549999237060547,18.049999237060547,1.936000108718872,1.4299999475479126,1.899999976158142,-1.709999918937683
-25.20639,27.558,18-01-2011,47.29999923706055,97.70000457763672,145.0,49.8,2.5,1.100000023841858,266.3038024902344,0.0,31.279998779296875,17.809999465942383,1.9320000410079956,1.3799999952316284,1.919999957084656,-1.659999966621399
-24.69514,27.40906,18-01-2011,53.20000076293945,97.20000457763672,150.40000915527344,56.0,2.8000000000000003,1.3000000715255735,271.7974548339844,0.0,31.92999839782715,18.94999885559082,1.9530000686645508,1.5299999713897705,1.919999957084656,-1.4900000095367432
-25.681111,31.783333,18-01-2011,36.70000076293945,96.9000015258789,133.60000610351562,38.2,1.9,6.400000095367432,261.9009704589844,0.0,31.1299991607666,18.979999542236328,2.3310000896453857,1.0499999523162842,1.5,-1.8299999237060547
-27.802778,28.768333,18-01-2011,87.9000015258789,31.5,119.4000015258789,71.7,3.6,11.5,247.1985321044922,0.0,26.53999900817871,13.09000015258789,1.6010000705718994,0.8999999761581421,1.4299999475479126,2.8999998569488525
-27.398611,26.614722,18-01-2011,84.0999984741211,52.10000228881836,136.1999969482422,87.9,4.4,3.700000047683716,256.2017822265625,0.0,29.510000228881836,16.44999885559082,1.693000078201294,1.319999933242798,1.7699999809265137,2.559999942779541
-31.104278,29.399722,18-01-2011,83.5999984741211,35.0,118.5999984741211,49.900000000000006,2.5,21.100000381469727,231.09698486328125,0.0,27.760000228881836,18.260000228881836,2.0860002040863037,0.8399999737739563,2.440000057220459,4.730000019073486
-31.396,29.2651,18-01-2011,74.0999984741211,46.60000228881836,120.70000457763672,44.900000000000006,2.2,18.30000114440918,230.7966156005859,0.0,28.11999893188477,19.65999984741211,2.2230000495910645,0.8399999737739563,2.7799999713897705,4.099999904632568
-33.38056,19.30167,18-01-2011,4.099999904632568,160.60000610351562,164.6999969482422,3.9,0.2,4.599999904632568,280.0971984863281,0.0,30.17999839782715,16.079999923706055,1.5420000553131104,1.5299999713897705,3.379999876022339,-3.7300000190734863
-33.31388889,19.07472222,18-01-2011,3.6000001430511475,172.60000610351562,176.1999969482422,3.1,0.2,6.200000286102295,278.3977355957031,0.0,32.55999755859375,18.649999618530273,1.7940000295639038,1.75,3.549999952316284,-3.7799999713897705
-27.495556,26.074722,18-01-2011,95.5999984741211,41.79999923706055,137.40000915527344,100.6,5.0,0.4000000059604645,259.49798583984375,0.0,29.53999900817871,16.420000076293945,1.6820000410079956,1.329999923706055,1.7599999904632568,2.549999952316284
-24.39619444,27.08983333,19-01-2011,55.29999923706055,97.5,152.8000030517578,58.2,2.9000000000000004,1.399999976158142,274.3980407714844,0.0,32.349998474121094,19.059999465942383,1.9520001411437988,1.5899999141693115,1.909999966621399,-1.2599999904632568
-26.970278,27.211111,19-01-2011,71.5,60.400001525878906,131.90000915527344,70.9,3.5,9.199999809265137,253.90158081054688,0.0,28.439998626708984,15.479999542236328,1.6730000972747805,1.159999966621399,1.8399999141693115,2.2200000286102295
-26.880278,26.965,19-01-2011,74.20000457763672,58.79999923706055,133.0,76.0,3.8,6.900000095367432,255.60104370117188,0.0,28.689998626708984,15.719999313354492,1.7120001316070557,1.159999966621399,1.8600000143051147,2.0
-27.273889,28.49,19-01-2011,86.20000457763672,39.0,125.20000457763672,63.2,3.2,15.199999809265137,252.39971923828125,0.0,27.59000015258789,13.829999923706056,1.6110000610351562,1.0299999713897705,1.5199999809265137,2.1399998664855957
-27.3,28.586944,19-01-2011,84.5,39.70000076293945,124.20000457763672,62.3,3.1,14.699999809265137,252.80284118652344,0.0,27.35999870300293,13.579999923706056,1.6140000820159912,0.9899999499320984,1.4800000190734863,2.2300000190734863
-27.044444,27.005,19-01-2011,77.0,55.900001525878906,132.90000915527344,76.4,3.8,9.0,254.6999359130859,0.0,28.709999084472656,15.699999809265137,1.6950000524520874,1.1799999475479126,1.829999923706055,2.2300000190734863
-30.568333,29.422778,19-01-2011,94.4000015258789,20.899999618530273,115.3000030517578,61.7,3.1,26.700000762939453,238.89877319335935,0.0,26.059999465942383,13.529999732971191,1.7130000591278076,0.7599999904632568,2.0199999809265137,5.299999713897705
-30.570833,29.150556,19-01-2011,95.9000015258789,19.0,114.9000015258789,67.8,3.4000000000000004,18.399999618530273,239.60226440429688,0.0,25.599998474121097,13.210000038146973,1.6540000438690186,0.7599999904632568,1.9499999284744265,4.880000114440918
-34.031944,22.053333,19-01-2011,11.300000190734863,111.70000457763672,123.0,11.9,0.6000000000000001,1.2000000476837158,251.40374755859375,0.0,26.94999885559082,17.94999885559082,2.0429999828338623,0.7799999713897705,2.819999933242798,-2.5999999046325684
-33.13083,18.86278,19-01-2011,2.200000047683716,172.90000915527344,175.10000610351562,2.2,0.1,3.1000001430511475,277.599365234375,0.0,33.04999923706055,19.239999771118164,1.8270001411437988,1.829999923706055,3.25,-3.919999837875366
-33.7075,18.97444444,19-01-2011,5.200000286102295,171.90000915527344,177.10000610351562,4.2,0.2,8.5,275.40191650390625,0.0,32.16999816894531,18.84000015258789,1.902000069618225,1.5999999046325684,4.190000057220459,-3.5299999713897705
-25.57877778,29.12747222,19-01-2011,33.5,104.0999984741211,137.60000610351562,35.1,1.8,2.6000001430511475,264.5964050292969,0.0,29.81999969482422,15.619999885559082,1.75600004196167,1.2400000095367432,1.71999990940094,-1.9799998998641968
-26.006389,29.253889,20-01-2011,41.79999923706055,84.5,126.3000030517578,40.5,2.0,11.300000190734863,258.59686279296875,0.0,27.15999984741211,13.460000038146973,1.630000114440918,0.949999988079071,1.6399999856948853,-1.809999942779541
-27.02314,28.59389,20-01-2011,75.4000015258789,49.900001525878906,125.3000030517578,59.0,2.9000000000000004,17.399999618530273,253.6960601806641,0.0,27.549999237060547,13.769999504089355,1.621000051498413,1.0199999809265137,1.5199999809265137,1.649999976158142
-30.679722,26.7125,20-01-2011,93.70000457763672,38.5,132.1999969482422,98.7,4.9,0.4000000059604645,256.3994140625,0.0,29.479999542236328,14.809999465942385,1.5410001277923584,1.3700000047683716,1.4299999475479126,2.809999942779541
-28.460833,21.248889,20-01-2011,131.60000610351562,39.20000076293945,170.8000030517578,138.5,6.9,0.0,271.90020751953125,0.0,34.459999084472656,19.75,1.4630000591278076,2.440000057220459,2.15999984741211,6.21999979019165
-30.77586667,29.03221667,20-01-2011,91.0,28.399999618530273,119.4000015258789,63.3,3.2,18.0,236.40093994140625,0.0,27.529998779296875,16.170000076293945,1.8470001220703125,0.9199999570846558,1.899999976158142,4.549999713897705
-24.925278,29.324444,21-01-2011,29.399999618530273,116.4000015258789,145.8000030517578,30.9,1.5,0.699999988079071,268.5012512207031,0.0,31.67999839782715,17.549999237060547,1.9660000801086424,1.3899999856948853,1.8899999856948853,-1.9199999570846558
-28.460833,21.248889,21-01-2011,131.60000610351562,39.20000076293945,170.8000030517578,138.5,6.9,0.0,271.90020751953125,0.0,34.459999084472656,19.75,1.4630000591278076,2.440000057220459,2.15999984741211,6.21999979019165
-24.679167,30.8025,24-01-2011,100.0,27.200000762939453,127.20000457763672,63.400000000000006,3.2,73.5,271.70257568359375,0.0,25.920000076293945,15.079999923706056,1.8040001392364504,0.7400000095367432,1.9799998998641968,-1.2799999713897705
-25.99136,27.84208,24-01-2011,50.400001525878906,80.5,130.90000915527344,50.7,2.5,8.699999809265137,257.4032897949219,0.0,28.170000076293945,15.359999656677246,1.7130000591278076,1.079999923706055,1.75,-1.2899999618530273
-25.49037,30.6986,24-01-2011,43.5,88.20000457763672,131.6999969482422,42.8,2.1,20.0,268.9992370605469,0.0,28.079999923706055,16.100000381469727,1.9070000648498535,0.9199999570846558,1.7999999523162842,-1.9199999570846558
-26.970278,27.211111,24-01-2011,71.5,60.400001525878906,131.90000915527344,70.9,3.5,9.199999809265137,253.90158081054688,0.0,28.439998626708984,15.479999542236328,1.6730000972747805,1.159999966621399,1.8399999141693115,2.2200000286102295
-27.671111,27.236944,24-01-2011,91.70000457763672,40.60000228881836,132.3000030517578,77.80000000000001,3.9,10.40000057220459,253.3008270263672,0.0,28.65999984741211,15.329999923706056,1.647000074386597,1.1999999284744265,1.7899999618530271,2.929999828338623
-27.356667,27.286389,24-01-2011,78.70000457763672,53.400001525878906,132.10000610351562,71.9,3.6,10.90000057220459,254.8975524902344,0.0,28.5,15.40999984741211,1.665000081062317,1.1699999570846558,1.7899999618530271,2.869999885559082
-27.01011111,26.69808333,25-01-2011,81.30000305175781,53.400001525878906,134.6999969482422,84.7,4.2,4.400000095367432,255.7986602783203,0.0,28.93000030517578,16.03999900817871,1.7100000381469729,1.209999918937683,1.8700000047683716,2.190000057220459
-26.98472222,26.63227778,25-01-2011,83.80000305175781,51.0,134.8000030517578,86.0,4.3,6.200000286102295,254.8026885986328,0.0,29.10999870300293,16.309999465942383,1.7190001010894775,1.2400000095367432,1.8399999141693115,2.1399998664855957
-27.398611,26.614722,25-01-2011,84.0999984741211,52.10000228881836,136.1999969482422,87.9,4.4,3.700000047683716,256.2017822265625,0.0,29.510000228881836,16.44999885559082,1.693000078201294,1.319999933242798,1.7699999809265137,2.559999942779541
-33.818056,19.694722,25-01-2011,5.0,159.3000030517578,164.3000030517578,4.9,0.2,3.5,271.4970703125,0.0,31.40999984741211,17.969999313354492,1.8370001316070557,1.5099999904632568,3.5,-3.609999895095825
-25.45963889,28.26430556,25-01-2011,35.79999923706055,102.8000030517578,138.60000610351562,37.7,1.9,1.3000000715255735,260.9998474121094,0.0,30.399999618530273,16.520000457763672,1.8360000848770144,1.2899999618530271,1.7799999713897705,-1.8700000047683716
-33.897778,20.012778,25-01-2011,5.400000095367432,145.6999969482422,151.10000610351562,5.7,0.3,1.399999976158142,265.4975280761719,0.0,31.60999870300293,18.239999771118164,1.88100004196167,1.5099999904632568,2.490000009536743,-3.4499998092651367
-25.81048333,27.90955222,26-01-2011,43.10000228881836,92.0999984741211,135.1999969482422,45.400000000000006,2.3000000000000003,1.2000000476837158,258.2016296386719,0.0,29.36999893188477,16.389999389648438,1.7880001068115234,1.1999999284744265,1.7999999523162842,-1.4800000190734863
-34.065833,20.404167,26-01-2011,6.400000095367432,141.60000610351562,148.0,6.6000000000000005,0.3,1.8000000715255735,259.901123046875,0.0,31.420000076293945,19.399999618530273,1.9830000400543213,1.459999918937683,2.4600000381469727,-3.3399999141693115
-24.058889,31.237222,26-01-2011,27.30000114440918,116.5999984741211,143.90000915527344,28.700000000000003,1.4,1.600000023841858,271.4022216796875,0.0,32.130001068115234,19.689998626708984,2.31000018119812,1.25,1.6899999380111694,-1.1399999856948853
-26.648056,27.089444,26-01-2011,69.0,62.70000076293945,131.6999969482422,72.60000000000001,3.6,1.399999976158142,256.5970153808594,0.0,28.299999237060547,15.170000076293944,1.6920000314712524,1.100000023841858,1.8499999046325684,1.4900000095367432
-26.880278,26.965,26-01-2011,74.20000457763672,58.79999923706055,133.0,76.0,3.8,6.900000095367432,255.60104370117188,0.0,28.689998626708984,15.719999313354492,1.7120001316070557,1.159999966621399,1.8600000143051147,2.0
-27.273889,28.49,26-01-2011,86.20000457763672,39.0,125.20000457763672,63.2,3.2,15.199999809265137,252.39971923828125,0.0,27.59000015258789,13.829999923706056,1.6110000610351562,1.0299999713897705,1.5199999809265137,2.1399998664855957
-27.044444,27.005,26-01-2011,77.0,55.900001525878906,132.90000915527344,76.4,3.8,9.0,254.6999359130859,0.0,28.709999084472656,15.699999809265137,1.6950000524520874,1.1799999475479126,1.829999923706055,2.2300000190734863
-34.092222,21.295278,26-01-2011,9.90000057220459,122.5,132.40000915527344,10.2,0.5,2.700000047683716,254.8975524902344,0.0,29.399999618530273,17.959999084472656,1.9730000495910645,1.1200000047683716,2.1399998664855957,-2.5899999141693115
-27.02314,28.59389,27-01-2011,75.4000015258789,49.900001525878906,125.3000030517578,59.0,2.9000000000000004,17.399999618530273,253.6960601806641,0.0,27.549999237060547,13.769999504089355,1.621000051498413,1.0199999809265137,1.5199999809265137,1.649999976158142
-26.73806,27.59194,27-01-2011,62.70000076293945,66.70000457763672,129.40000915527344,60.400000000000006,3.0,10.699999809265137,254.59716796875,0.0,27.76999855041504,14.809999465942385,1.647000074386597,1.069999933242798,1.7899999618530271,1.6399999856948853
-28.760833,17.730278,30-01-2011,31.100000381469727,143.10000610351562,174.1999969482422,32.7,1.6,0.0,270.2007141113281,0.0,36.099998474121094,22.689998626708984,1.471000075340271,2.919999837875366,2.0199999809265137,3.6499998569488525
-26.861111,28.884722,31-01-2011,70.0,54.900001525878906,124.9000015258789,55.1,2.8000000000000003,18.100000381469727,257.9961242675781,0.0,26.959999084472656,13.25999927520752,1.6130000352859497,0.9399999976158142,1.5499999523162842,1.209999918937683
-26.73806,27.59194,31-01-2011,62.70000076293945,66.70000457763672,129.40000915527344,60.400000000000006,3.0,10.699999809265137,254.59716796875,0.0,27.76999855041504,14.809999465942385,1.647000074386597,1.069999933242798,1.7899999618530271,1.6399999856948853
-25.127778,27.628889,01-02-2011,45.400001525878906,100.5999984741211,146.0,47.7,2.4000000000000004,1.100000023841858,266.50140380859375,0.0,31.549999237060547,18.049999237060547,1.936000108718872,1.4299999475479126,1.899999976158142,-1.709999918937683
-24.69514,27.40906,01-02-2011,53.20000076293945,97.20000457763672,150.40000915527344,56.0,2.8000000000000003,1.3000000715255735,271.7974548339844,0.0,31.92999839782715,18.94999885559082,1.9530000686645508,1.5299999713897705,1.919999957084656,-1.4900000095367432
-27.363611,31.783333,01-02-2011,34.29999923706055,96.3000030517578,130.60000610351562,35.800000000000004,1.8,5.5,261.7033386230469,0.0,31.559999465942383,19.59000015258789,2.3560001850128174,1.1200000047683716,1.0299999713897705,-2.950000047683716
-27.802778,28.768333,01-02-2011,87.9000015258789,31.5,119.4000015258789,71.7,3.6,11.5,247.1985321044922,0.0,26.53999900817871,13.09000015258789,1.6010000705718994,0.8999999761581421,1.4299999475479126,2.8999998569488525
-29.160278,26.573333,01-02-2011,114.5999984741211,20.30000114440918,134.90000915527344,105.4,5.300000000000001,8.5,259.1976013183594,0.0,29.239999771118164,15.109999656677246,1.5260000228881836,1.3799999952316284,1.559999942779541,3.559999942779541
-34.329722,18.990278,01-02-2011,7.400000095367432,123.0999984741211,130.5,5.800000000000001,0.3,12.100000381469728,268.0981140136719,0.0,25.90999984741211,17.06999969482422,1.9380000829696655,0.7199999690055847,4.819999694824219,-3.8399999141693115
-25.20639,27.558,02-02-2011,47.29999923706055,97.70000457763672,145.0,49.8,2.5,1.100000023841858,266.3038024902344,0.0,31.279998779296875,17.809999465942383,1.9320000410079956,1.3799999952316284,1.919999957084656,-1.659999966621399
-23.281,30.54305556,03-02-2011,46.900001525878906,96.20000457763672,143.10000610351562,48.900000000000006,2.4000000000000004,5.599999904632568,275.1015319824219,0.0,30.90999984741211,19.5,2.187000036239624,1.1999999284744265,1.659999966621399,-1.1399999856948853
-28.801278,31.955389,03-02-2011,96.3000030517578,34.0,130.3000030517578,82.0,4.1000000000000005,22.30000114440918,256.5021667480469,0.0,30.229999542236328,20.81999969482422,2.5930001735687256,0.7999999523162842,2.4600000381469727,-3.429999828338623
