PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
0.24096005657280817,5.407903938398007,0.44911225726080883,-0.22944221450270558,3.081653194217691,3.2873395875047073,1.6085521699692802,-2.4935092171449083,0.044112415129239135,-0.013042121138992547,-1.3018102950574602,0.8514532246191959,0.38852924604013805,0.5455752937548674,-28.141944,26.417778,04-01-2011,94.718,227.9,132.0
0.04575882751852243,6.630596317539055,1.0518777104323296,0.943382409911018,1.8118304097489217,1.719693802711198,1.2026271632937056,-2.437901558239205,-0.17348839881903533,0.26770744050976175,-1.8873009823680507,0.8080869937220023,-0.08967021578599917,-0.018986578450209637,-27.398611,26.614722,04-01-2011,86.8,226.3,114.0
1.042437258271527,-0.1391019136835963,4.05228684509505,-0.2466753883253781,-2.3614750636627626,1.3252127757977235,1.3122779611758215,0.08966131597373374,-1.7845107924019483,-1.3296993519365536,0.0903480338098939,1.941399215195056,-0.022994905123204738,-0.7236530042895114,-33.501667,21.624167,04-01-2011,201.0,769.0,74.0
7.214911972729138,-2.9953367765766425,5.925917904489612,1.7334927483450158,-2.0090686435526113,3.4999705142176065,1.907616064598925,0.5886584720510467,-2.164469019620296,0.2712861988279254,-0.2212426514966364,1.6866656490858973,0.6659140340290925,-0.47540016401611723,-32.502778,19.535833,04-01-2011,10.387,73.0,10.0
1.4707309709000922,3.261541005533383,0.7444358158484392,-0.8154781935212797,1.8561097408244225,4.236528869080351,-0.15444900948839735,-1.578189688249688,-0.40164584499743267,-1.0912381311751742,-0.1426459573135738,0.7877327407923626,-0.46530260772083726,-0.7320673022094499,-25.45963889,28.26430556,04-01-2011,108.94,396.0,82.0
5.148538939584785,5.009774640915859,-0.01960005346589065,-0.44431312846770665,2.061467991989003,3.09652666542798,1.320045022291322,-2.5142219998870345,-0.3106658213080741,-0.34639689916679645,-1.7038121884125894,0.9807605609627726,0.11177134337231456,-0.15934549417878371,-27.495556,26.074722,04-01-2011,67.8,218.6,91.0
2.289372643764641,10.558551831685424,-0.25461753952383775,-0.09839326841566694,-1.368490044056989,-2.2610377099426047,1.5007260931864939,-2.3677614708349815,0.6536832763275408,-0.2407749883315436,-2.1887163252136665,0.4317210638943528,-0.10301260803770936,-0.8144397892311589,-26.648056,27.089444,05-01-2011,211.0,532.0,62.0
-7.315135111725613,5.3323842922487215,2.429108702030283,6.129376834929343,3.3945556022842376,2.0426793788410387,0.2582461155173577,-1.9292302196072897,0.41204762304544496,-0.5091960134854523,-0.9895666038949246,0.6721407391204628,1.18864669255947,-1.5560712059244908,-26.970278,27.211111,05-01-2011,71.5,248.4,117.0
-6.0600195604316225,5.5717652898633245,3.105805984015328,6.148595410427716,2.853138864471977,1.7183167292805832,0.5114189918089292,-2.147956773863605,0.25423760754211694,0.02891015699941018,-1.7577114290076103,0.6314722919777451,0.9355863319777357,-1.467751755733512,-27.38972222,26.46388889,05-01-2011,82.14,255.5,74.0
2.012738249768834,8.683332349684653,-0.1761829259552209,-0.27500735220147615,0.45326015273325754,0.035936109528272905,1.728502320035345,-2.5841408103094925,0.4572784630141244,-0.5240405539308516,-1.5899732931830395,0.7534183188430995,-0.5770910062216879,0.6510226585733424,-27.044444,27.005,05-01-2011,83.0,220.9,85.0
-13.825501532775286,4.741216862686816,4.084013587006922,1.1474989328228524,1.2903102721002653,0.7030247804409339,1.2544349667289123,-2.1404266655318844,2.1279032786618615,-2.269028528167173,-1.0754562344722758,0.2283717269786179,1.6347595876553502,-1.8249103445608137,-30.830556,26.921389,06-01-2011,62.099,145.0,10.0
-1.0175628176687304,5.681306651080138,-0.8724195935146073,-0.014291136354693295,3.3804869123987196,3.1435628812102623,0.8373886111820789,-1.866652606331904,-0.30875163552053936,-0.2517535049962804,-0.41581769999530244,1.1260558745767082,0.20230531331709986,0.44607055684984437,-27.00222,28.76528,06-01-2011,34.855,114.5,150.0
-4.551876858330367,5.052188657762602,0.3364782734479951,2.24932450307242,3.9592421013057826,3.3421016062054285,0.5746474633553519,-1.8152551073014873,-0.3660429665777149,-0.10814239614643155,-0.41958614671630456,1.1552413762348193,0.057289725550680286,0.5187955355283939,-27.02314,28.59389,06-01-2011,41.408,148.8,152.0
-5.811687199453229,6.773720594601572,3.17169909630921,5.782574564367582,-0.16674812123162014,-1.078488084424044,1.416738698641317,-1.6148459433556765,0.6070811222839125,1.5032842067945282,-2.4111118707439494,-0.23198829228718737,2.125329136380174,-2.90162124499118,-30.679722,26.7125,06-01-2011,55.297,138.3,44.0
-1.6113377989571604,7.017800751049078,-0.1120452498797276,1.1950624246589832,4.46166109686163,2.525413658240857,4.328864847834921,0.7535566327009846,0.5008688163141015,0.8109575750042591,-0.8916429862012455,0.5947219329045625,-0.8838645454895732,-0.3688486479866304,-30.160091,27.40124,06-01-2011,57.916,167.1,13.0
2.8501088290564094,-1.0054036632560215,6.971154826128489,-0.280566618146956,-3.2185753045112073,1.3923666853140109,2.1062060995249245,0.5149838262799623,-1.843770678066499,-0.8239608264598501,-0.26437591550574263,2.157731967991564,0.160328018634567,0.3287527847474036,-32.595833,19.009444,06-01-2011,8.621,63.1,19.0
3.8767191929238245,6.6191014208940455,-0.7884952336583014,1.1372855139945568,1.7402017182161684,1.945775033008495,0.1385391966399655,-1.6647006769450572,-0.6274571485525309,-0.020553855315236968,-1.5269557130008415,1.1926049414817919,-0.7783873079507239,-0.05051310830592422,-25.99136,27.84208,10-01-2011,82.432,283.8,32.0
-7.8253655622026095,4.088001838267116,1.9089887217216794,3.3710843388415332,4.083919172743153,3.5482423904325984,-0.017595974380864462,-1.8834268881225948,-0.1222442096880501,-0.6486672186775174,-0.6257603838858933,0.992048025776217,0.5840999088878147,-0.8127973228851368,-26.73806,27.59194,10-01-2011,55.3,189.1,105.0
3.9789707474794254,3.9207745222072776,-1.3919478556502327,-0.7972858735787562,3.1659268322972123,4.406442085429145,0.17670714555513017,-2.0383237067738005,-0.023273409448286066,-1.719423582251444,-0.7854029168117193,1.2033877624414138,-0.19640014375345785,-0.5326159476794914,-26.45,28.085833,10-01-2011,105.711,635.0,80.0
-2.252610264753096,9.541423774868424,-0.6299187689633086,2.378850569360629,7.840684375825809,2.1429298893479993,8.024937303014358,6.837118122568855,-0.21351412827005686,1.0840853101816474,1.4988176023882522,1.0575933674098785,-1.888153788247412,-2.3695592534562326,-30.86013889,29.07125,10-01-2011,40.861,95.6,10.0
0.742992360188446,8.929064187168052,0.05052609321401922,-0.09782312185844813,0.6783790193629803,-0.2166946354836259,1.7882741180990558,-2.338529950364067,0.4187966634267214,-0.07549994003472466,-1.6642521910629475,0.7318670330207538,0.27641669579516026,0.15729056512777193,-27.356667,27.286389,10-01-2011,64.1,164.0,151.0
-4.534354403512645,6.101995665076811,2.061949459960914,3.573254822527167,2.408568494596059,1.726771209998992,0.616128947498849,-2.171925955974846,-0.04571093650120636,0.06438225607531595,-1.5677216946950483,0.7775272392248439,0.23086583473645902,-0.6469130162336292,-27.01011111,26.69808333,11-01-2011,66.1,203.4,131.0
8.801943757065247,3.6673408996415637,-1.3050919390393911,6.22715891638029,3.518043618457323,4.590121074545072,-0.7455017195533934,-1.4621275361274255,-2.3489024148392934,1.627233924229675,-1.601334104723029,1.5633036365214992,-1.9952263136439214,0.839770707667659,-25.73411,27.21422,11-01-2011,8.0,34.04,56.0
0.023079758875367517,4.237417255960179,0.6224216459901368,0.20221176447061165,3.469460896825283,4.294777120840359,0.648552206998627,-2.353848811524503,-0.48569883560427474,-0.2475801904873815,-1.0985098583837745,0.9861314937764124,0.01283571154240295,-0.02112702282857337,-26.98472222,26.63227778,11-01-2011,128.0,196.7,158.0
0.03965001936973748,6.639905110800602,1.0339030201198085,0.9491472655924666,1.7898638475544855,1.7433477053076276,1.207179876378714,-2.433544358129146,-0.17320391598762053,0.2687838221909415,-1.8935695204892669,0.809063815802259,-0.10010395805965118,-0.021900374588832608,-27.398611,26.614722,11-01-2011,71.6,190.6,127.0
-0.12683694443536395,5.722764987304822,0.2628704482760421,1.5137775559415856,3.905275788474665,3.283242576253085,1.855201125939177,-1.3994506954414254,-0.49314202448360134,0.7056183925096314,-1.1127504086131876,1.0501086064448955,0.021762182900656256,0.318167182301818,-27.671111,27.236944,11-01-2011,75.096,275.7,71.0
0.12467462888129414,5.2239440841299745,0.3937117358444105,-0.05457513987054196,3.7557096933375744,3.5600168134010612,2.753839300428918,-1.5007845675215887,0.5285349699519114,0.1123479125523691,-1.3815807403740852,0.6321342307717663,0.5266861195752669,-0.22130094450575202,-29.160278,26.573333,11-01-2011,120.27,177.3,10.0
0.06709736601736889,0.022096470127799403,4.4423813955564695,-1.3776540564072475,-1.5281292045553936,1.8813366946702343,0.3725538823886811,0.37152462485865007,-2.4968114963342805,-2.8339248370816366,1.2990580909609686,2.7713699536939838,-0.18085086375493503,0.0014182537438342717,-34.250556,20.9925,11-01-2011,26.8,304.5,12.0
1.4646221627513072,3.2708497987949303,0.7264611255359181,-0.809713337839831,1.8341431786299869,4.260182771676781,-0.14989629640338864,-1.5738324881396286,-0.40136136216601775,-1.0901617494939946,-0.14891449543478955,0.7887095628726192,-0.47573634999448916,-0.7349810983480729,-25.45963889,28.26430556,11-01-2011,132.0,489.0,82.0
1.330913537359018,7.897605277773279,0.23253567848750037,-0.21003863945644585,0.1839018813194893,0.5240746486786713,0.37878587986968787,-1.8494121570713296,0.1433872179952806,-0.48736195286387796,-1.531424096207457,0.7077385188748134,-0.824980872398652,-0.4722243264427568,-25.81048333,27.90955222,12-01-2011,131.0,584.0,10.0
-4.833830529535262,7.5386557225937505,0.3189486188493087,1.7857754733724718,3.230320241197142,1.3528632901039068,1.799836138839713,-0.6525103978321618,0.33370381385184866,0.23512008097145673,-0.6321571516818149,0.7851918419435263,0.5672688329049097,-0.6130781253049696,-27.273889,28.49,12-01-2011,49.114,136.6,32.0
4.29823576895651,5.4979509804554345,-2.2151865191389213,-0.654982755937629,5.570805525802538,4.570494638808789,3.1039511060593066,0.9994715616356252,-0.07942680943865844,0.01775152990632812,-0.08428191411762646,0.9408931655872637,0.43183886931263304,-1.7922366802534972,-27.4275,28.525833,12-01-2011,62.326,163.9,45.0
-1.1908403742667957,9.654830624583354,-1.4240806483538575,-0.5522512211107016,8.34779776739175,2.8830466572843108,9.703395046645975,7.12221468722462,1.7617370816200522,0.2788589458165819,0.32867782882134183,0.9042940494972344,-3.9843915299909396,-2.5748241777903966,-28.883333,27.89,12-01-2011,117.44,271.7,10.0
-1.0239475344142115,5.689652313374257,-0.8916478636066595,-0.008518940547907219,3.3585520661966295,3.166318608721179,0.8421864436692935,-1.8619697365648624,-0.30825461459242726,-0.25019484049834734,-0.4214280083857573,1.1260979263740982,0.19250944183614324,0.4440179513582773,-27.00222,28.76528,13-01-2011,63.848,190.9,62.0
-4.558261575075848,5.060534320056719,0.317250003355943,2.255096698879206,3.9373072551036925,3.3648573337163454,0.5794452958425665,-1.8105722375344457,-0.3655459456496028,-0.10658373164849846,-0.4251964551067594,1.1552834280322093,0.04749385406972378,0.5167429300368268,-27.02314,28.59389,13-01-2011,62.806,192.7,35.0
0.7002033628454691,2.504707323304597,2.960187975451057,1.3769815707058817,-0.35087808892745753,1.9765132263769973,2.2970393862187652,-1.7172665416285249,-0.9246828260411463,0.4746508141548738,-1.241721192639381,0.8824089420262136,-0.1559953944905366,0.49592765397225097,-30.534167,24.961944,13-01-2011,100.962,142.6,80.0
-0.4266858831468091,0.9814811693009357,6.898942618169058,3.8895825383927467,-0.934529952031234,2.508016807150568,2.836465764896839,-1.1979062111841523,-0.9420296779975506,1.984713974296795,-0.9762119908350596,0.2168654054170139,0.8250669617977447,0.2963186127942388,-28.460833,21.248889,13-01-2011,102.898,353.0,51.0
-1.1961866261185894,4.006325991593344,1.4019131654937786,1.9737336055775057,1.9126392785422865,2.942938327588758,1.5878040375154658,-2.4985648017145943,-0.36644719725118563,0.6998157755167645,-1.8435189751932517,0.6008497147262194,-0.37894848451674534,0.2545824125408075,-29.658056,25.973333,14-01-2011,86.742,107.0,85.0
-5.525336077187337,0.508519873487783,10.402162041614435,6.840307535945928,-3.7093207256550826,-0.21810693234761902,2.3676276828866123,0.3776889207727376,-0.05115799383939699,0.37127048981585525,0.03732170698832418,0.1619102996066938,1.7634360497862307,-1.3666788501619311,-28.760833,17.730278,16-01-2011,95.398,297.2,64.0
-0.06425702238615859,4.687511849659093,1.8984022658260344,-0.6116154176747163,-2.2933130325336344,1.1654847371236843,0.23777612657625521,-0.7337370403430606,-0.5464648498204815,-0.3822283889980039,1.6162507993904558,0.056937563163580576,-0.8551240366998071,-0.4769522312776903,-25.513889,31.224444,17-01-2011,63.165,155.5,11.0
1.9575478959715171,6.142965112229038,-0.3581637360724218,-0.5675663147547694,-2.5294267906482446,-0.4045575522274086,1.2878180541226496,-1.5258627651380618,-0.2900586620454482,0.04561194756152115,0.1941831550991103,0.06106216731667374,-0.18969455235937993,-0.8715374925477068,-26.861111,28.884722,17-01-2011,101.685,315.4,114.0
3.300656794813923,9.24303786444625,-0.09918521110711545,-0.9350402360030523,-3.049251867701273,-2.772895453368641,0.7360607577233947,-1.3905051601240446,-1.715556060503006,-1.2057729274188902,1.0574212899999806,1.1363985555256928,0.876050924722254,-0.31331807466284467,-31.554722,29.245556,17-01-2011,58.2,197.2,12.0
-0.8738398751565699,5.678073790022647,0.2627431262211311,-0.0037957257982072033,-0.4504333622806582,1.316693833521016,0.8563290551313463,-2.184577719938413,-0.5346292633203011,-0.16728244126193775,0.5737274770047968,0.2215966464364798,-0.34731223337056144,-0.09845777201729049,-28.058889,30.373611,17-01-2011,58.0,220.0,100.0
-7.335110511275795,4.108422703293172,4.302510867716424,-2.838313505147581,-2.8978060493372393,0.7448205709034262,1.121341069552035,-1.3855419975871184,1.4663835208614155,-2.9887179923262654,1.5191771370277554,-0.040009385172226734,-1.7191298738114236,0.4777551845879711,-25.127778,27.628889,18-01-2011,131.0,415.0,163.0
-2.430318323650149,4.784443137667064,3.590745815909695,2.936136147566936,-2.7729121868858275,0.020026724379432613,0.5623671884919336,-0.7564667259671132,-0.1529268292192564,-0.020897245865648985,0.5241928380209039,-0.07168788331491519,-1.0360069013972324,-0.7916746974988298,-25.20639,27.558,18-01-2011,102.0,516.0,90.0
-0.2750165949494908,4.756342805574294,3.44674630034286,2.014350067732755,-2.60149935308161,0.5959466364586464,0.7098733840596766,-0.8662587262416592,-0.323607847633073,0.3237631397321127,0.4479395124776888,-0.11110924388600216,-1.0600515275766575,-0.45714733829731186,-24.69514,27.40906,18-01-2011,124.0,509.0,158.0
-3.2200823322474794,3.719415299519543,3.486707697126039,3.5251649001235488,-1.640017564253873,1.7951858076897547,-0.8347133041453543,-0.30400844914164005,-1.120712809930273,0.5719275074901239,1.9143859507662633,-0.23483342871948742,-0.7206353304512598,-1.5536895777212019,-25.681111,31.783333,18-01-2011,53.322,247.7,10.0
-5.045258620438953,4.327629676248166,0.9737488092626929,3.036189752702454,0.19631923582977168,1.4980101652981543,0.45709605926262475,-1.8174494099885832,-0.652600065900552,0.4432105992760428,0.20953241539312395,0.06965553077800557,0.13324831085130864,-1.2981568456738573,-27.802778,28.768333,18-01-2011,41.891,116.9,23.0
0.10381882047799253,4.902302651863574,1.3365241199461781,1.034649785698471,-0.7638191768109224,1.5060246385092406,1.2630256881233708,-1.9229720117142597,-0.5482148488706514,0.5692576138462547,-0.10736539955205175,0.008247272232521976,-0.4844651658014977,-0.2815626970426957,-27.398611,26.614722,18-01-2011,133.319,323.7,139.0
0.165537312282242,4.009828885128373,0.5064308014757601,-0.0639156954714024,0.7492937699015749,2.7581942192631055,0.21684332552232197,-1.8304640857892573,-2.0247590620313214,-0.7530784249885335,2.0028116629053243,0.7872679985608285,1.026078661231054,-0.2828359184238271,-31.104278,29.399722,18-01-2011,52.984,129.0,10.0
-5.297316499504837,5.330330894663363,2.9494650047531206,6.136763415108428,0.10657907316260236,0.3235205980379024,-0.4195448486275066,-1.1293260798402551,-2.018710117300345,-0.28086963256411557,1.8975956805645624,0.7341771275290068,1.5436197502230056,-1.2557348319758819,-31.396,29.2651,18-01-2011,35.741,89.2,10.0
3.6674770331454933,-0.7553945840338882,3.27477150132366,-0.36376048845201137,-2.1142179781870936,2.434699245942994,0.6563933614534334,0.6219185469180993,-2.104853906116652,-0.8398031039854422,0.4946977837196707,1.6892470577824055,0.22479256794992836,-0.9371802940117696,-33.38056,19.30167,18-01-2011,32.968,174.3,41.0
-0.047168618894343324,-0.16275454203306933,5.394603401409544,-0.28160111310955616,-2.3318496568649496,2.1090353995603133,0.9035276948429478,0.7926734214702165,-1.913373731214367,-1.0655284726135212,0.9821363140831179,1.609338071872029,-0.285399981828754,0.018941211074136655,-33.31388889,19.07472222,18-01-2011,30.257,208.2,23.0
5.124064450927671,3.9663240122164867,-0.07937547329643539,-0.3498997328421359,0.20320946592823105,3.1657298126434354,1.2769999607139282,-2.2383428887490924,-0.41935039826033343,0.03910475250540533,-0.184125940404411,0.08776595794126166,-0.29693685036537015,-0.4120850569116446,-27.495556,26.074722,18-01-2011,176.0,458.0,91.0
0.7790826067492229,2.3484089675219653,3.159167677443357,-0.13297209088764053,-1.0856364916341654,3.233878549437414,0.555310421794589,-0.9836971057171988,-0.3855676571929739,-0.23350002733389094,0.919515619078731,-0.045344116745108506,-0.4694453875433602,-0.7472607011954822,-24.39619444,27.08983333,19-01-2011,120.0,508.0,142.0
-7.1519741296509896,3.1223394760391776,3.1667385782886246,6.206678187146654,0.41027090640764274,1.6018053878062062,0.40320849474957887,-1.3588762263131575,-0.15350265132537738,-0.33120406114928375,0.6795179861941041,0.05478098854719123,0.8297736479148815,-1.831296767427702,-26.970278,27.211111,19-01-2011,63.9,202.4,101.0
0.7048635453273508,3.468295583406937,0.7160118680835824,-0.805014074022097,-0.3366506182656088,2.6469491826813907,1.1515108548161643,-1.9407953537855969,-0.5737874442421976,-0.7571524307589533,0.6145763311918497,0.4152218972192702,-0.8431535655676516,0.18127601084253117,-26.880278,26.965,19-01-2011,235.0,593.0,176.0
-4.608719163304298,4.779197535928601,1.3809881777666484,1.909443006147482,-0.6551916902140827,0.9274187573319659,0.7639474638335303,-1.7053263806794736,-0.30901767962948895,0.30367993853525455,0.21778552920873787,-0.031588498351149866,0.15988106938906432,-1.0764017342748278,-27.273889,28.49,19-01-2011,63.114,149.5,11.0
1.2532817774614489,3.7137572838149984,-0.456189687094228,-0.9645709277235285,-0.3324600043208057,2.544357117647271,1.0893925232664987,-2.1480546387765727,-0.47669320767681655,-0.5362990222005689,0.5793612895851178,0.24154251141158073,-0.5888882866039649,-0.10577040661150566,-27.3,28.586944,19-01-2011,59.091,150.3,16.0
2.1454250275371645,6.613194282915838,0.4227755456318863,-0.19685771724192117,-2.396545798512839,-0.35050255913427864,1.8051137641428985,-2.048999933011566,-0.06141204878366756,-0.3461187363926801,0.028254599896988055,0.11752366750389254,-0.9830100309645415,0.3383418313476416,-27.044444,27.005,19-01-2011,83.5,225.2,102.0
0.8562097940618081,6.887566946812759,-0.8906236873753312,-0.6431723414934569,-1.1124474732693233,-0.2642237046834174,1.3732780176810877,-2.1343280818203287,-1.0333576988277606,0.07595778387788439,0.4846417623168491,0.3771793628122037,1.2141717475583809,-0.7589939739180462,-30.568333,29.422778,19-01-2011,40.9,109.3,12.0
-0.13413090150217433,3.746843129339304,-0.8362735294779581,0.034185564444653545,1.0836689315839088,2.709008690313567,0.7546284365538724,-2.2637659965717156,-1.3685875201189432,-0.49804884988948683,0.7505887386126591,0.7016253468102003,0.6942699370081546,-0.6079044895086846,-30.570833,29.150556,19-01-2011,40.72,90.6,10.0
-6.66414630254038,0.7746059089798341,3.4204472634848893,0.7580010562697137,-0.7226336234399178,2.5334917419323033,-1.5054059544627116,0.34022738799982727,-2.3959680372828327,-1.8422315423269737,2.437051192806684,1.512083255614904,-0.6530076619277514,-1.2063897512370003,-34.031944,22.053333,19-01-2011,17.64,266.5,10.0
1.868473838603233,-0.6036494787299616,5.193300626841683,1.5168509038877083,-2.1530839365055505,2.786687038496838,0.3080549685581221,0.7005464687118554,-2.427356540085787,0.2304413413208157,0.8623067971035583,1.3315558113121588,-0.29701618192552903,-0.23404686777704892,-33.13083,18.86278,19-01-2011,19.323,117.3,35.0
1.159311583906906,0.2648454817426079,5.24621248621411,-0.299992986266672,-2.345140500177019,1.5049961069450968,0.6398287401156834,0.7964107066622543,-2.514157873780521,-1.312549172290534,0.8397885335214813,2.269057852318459,0.19413209090642808,0.1721839625009186,-33.7075,18.97444444,19-01-2011,7.891,78.6,27.0
2.7089823815866083,0.4047071477869262,1.184550195329965,-1.0572851182570535,-0.9910497375065764,4.093957875063376,0.5273225652904299,-1.0051818878209444,-0.2681114087195656,-1.7843909785819925,1.5310856527793806,0.3130004004872043,-1.041812738175027,-0.729260078493971,-25.57877778,29.12747222,19-01-2011,58.232,231.7,10.0
0.2219826916285117,1.9776222996965134,0.544919370264987,-0.06782527373869335,-1.0975048271247039,2.5520514681317343,0.12037112962150277,-0.7059540613525953,-0.8625235093688499,-0.5970781350776809,0.943606896111005,0.49171076971777167,-0.6940423731596266,-1.2149961310689583,-26.006389,29.253889,20-01-2011,77.092,367.0,14.0
-4.330871376343086,2.489129090188655,1.3564977342172724,2.347694868740183,0.51877069634125,2.9295465171834727,0.46308531281810467,-1.629993641843218,-0.8925528102263172,0.027917739090691018,0.8092483158801625,0.37683643962637303,-0.6769749125608637,-0.13262167624404275,-27.02314,28.59389,20-01-2011,94.557,254.9,15.0
-5.8864992520574875,6.534035771603829,2.834499513697834,5.839791971638605,-1.1797669445464654,-0.7982606364280894,1.036294636338634,-1.585422932559282,0.6112009808319019,1.7881558211947075,-1.1738763762274662,-0.9722696611926435,1.634221264336733,-3.273376164801466,-30.679722,26.7125,20-01-2011,73.862,158.9,10.0
-1.0515206776314692,3.57410995077152,4.315710016040881,4.028803732853339,1.5841018658130883,3.557231388358351,2.534947849320487,-2.710237429640999,-0.25875088223485027,2.4786864905638164,-1.430993942268554,-0.49500099245889895,0.9567200475496215,0.18974883695567452,-28.460833,21.248889,20-01-2011,85.7,259.1,29.0
0.05097166050472051,3.8564735517209625,0.026855134998618867,0.005219643352606427,0.8026111506914674,2.9739967871960356,0.6207478351473781,-2.1346412968795136,-1.3180799354626735,-0.37736371366024485,1.2942900165136024,0.38731057902009797,0.6854499951835898,-0.47537626275300826,-30.77586667,29.03221667,20-01-2011,40.9,110.2,12.0
0.6629017969689683,1.294728727518418,2.734885468281931,-1.41924105709993,-1.8148634013199823,3.32939997465723,0.48384686156182805,-0.8258350987218801,-0.48086370292397135,-1.1364434277553923,1.5942623356331957,0.15139388796044212,-1.0439982813574609,-0.5434756333581628,-24.925278,29.324444,21-01-2011,85.636,381.0,59.0
-1.0526212718242245,3.574502719224332,4.312053935443499,4.029604101786932,1.5811061723651276,3.5596563256028517,2.5357858036545613,-2.7093419876543745,-0.25849742975132134,2.479301360002491,-1.4312540644373237,-0.4957501791770116,0.9558118368366311,0.19011923880628973,-28.460833,21.248889,21-01-2011,81.0,243.2,43.0
0.7127662611069469,1.7300582550360257,-0.5225685758019736,-1.2196238973128697,3.1758291070070492,5.27159723293289,-0.38350729520277355,-0.5750904083309478,-0.8617859791985271,-1.3896071066941194,2.331299701458471,1.1902482247225525,2.526891391108508,-0.9466114569092825,-24.679167,30.8025,24-01-2011,24.95,99.6,10.0
4.1058556875667875,3.8790161513976087,0.21190948605715765,1.2177267690535147,-1.8638950517523771,1.4160849111443707,0.44227953400490616,-0.8790757460806993,-1.1599441387246494,0.2648047404416146,0.46812482728627164,0.43274991439976573,-1.2715398059720038,-0.3888849352476736,-25.99136,27.84208,24-01-2011,90.9,324.2,32.0
-5.37744525047061,2.5933507673241265,2.673113871514859,0.9465725335301539,-0.6674383604463465,2.2551032858714275,-0.5450979121653913,-0.2537154433571463,-1.107601602804396,-0.3539327659867132,1.6353842654347486,0.5444089711238038,-0.23768951521008827,-1.2104043453023128,-25.49037,30.6986,24-01-2011,36.957,124.5,10.0
